Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,432,12,0,11,432000
PPO,433,14,2,12.6,433000
PPO,434,13,0,12,434000
PPO,435,12,0,11,435000
PPO,436,15,0,14,436000
PPO,437,12,2,10.6,437000
PPO,438,14,0,13,438000
PPO,439,10,0,9,439000
PPO,440,14,2,12.6,440000
PPO,441,3,2,1.6,441000
PPO,442,3,0,2,442000
PPO,443,14,0,13,443000
PPO,444,3,0,2,444000
PPO,445,14,0,13,445000
PPO,446,3,0,2,446000
PPO,447,7,2,5.6,447000
PPO,448,3,2,1.6,448000
PPO,449,13,2,11.6,449000
PPO,450,10,2,8.6,450000
PPO,451,13,0,12,451000
PPO,452,14,0,13,452000
PPO,453,5,0,4,453000
PPO,454,14,2,12.6,454000
PPO,455,3,2,1.6,455000
PPO,456,9,4,7.2,456000
PPO,457,3,2,1.6,457000
PPO,458,3,2,1.6,458000
PPO,459,3,6,0.8,459000
PPO,460,5,0,4,460000
PPO,461,14,0,13,461000
PPO,462,9,0,8,462000
PPO,463,11,0,10,463000
PPO,464,14,0,13,464000
PPO,465,15,0,14,465000
PPO,466,3,0,2,466000
PPO,467,3,2,1.6,467000
PPO,468,7,0,6,468000
PPO,469,3,0,2,469000
PPO,470,10,0,9,470000
PPO,471,13,0,12,471000
PPO,472,3,6,0.8,472000
PPO,473,4,2,2.6,473000
PPO,474,5,0,4,474000
PPO,475,14,0,13,475000
PPO,476,14,4,12.2,476000
PPO,477,13,4,11.2,477000
PPO,478,4,0,3,478000
PPO,479,3,0,2,479000
PPO,480,4,2,2.6,480000
PPO,481,14,3,12.4,481000
PPO,482,14,0,13,482000
PPO,483,3,2,1.6,483000
PPO,484,3,2,1.6,484000
PPO,485,11,0,10,485000
PPO,486,3,0,2,486000
PPO,487,6,5,4,487000
PPO,488,14,0,13,488000
PPO,489,3,4,1.2,489000
PPO,490,15,4,13.2,490000
PPO,491,13,0,12,491000
PPO,492,3,4,1.2,492000
PPO,493,4,0,3,493000
PPO,494,12,0,11,494000
PPO,495,6,2,4.6,495000
PPO,496,14,0,13,496000
PPO,497,14,1,12.8,497000
PPO,498,3,4,1.2,498000
PPO,499,6,0,5,499000
PPO,500,3,0,2,500000
PPO,501,3,6,0.8,501000
PPO,502,14,2,12.6,502000
PPO,503,12,0,11,503000
PPO,504,4,2,2.6,504000
PPO,505,13,0,12,505000
PPO,506,6,2,4.6,506000
PPO,507,3,0,2,507000
PPO,508,14,2,12.6,508000
PPO,509,14,0,13,509000
PPO,510,13,0,12,510000
PPO,511,14,0,13,511000
PPO,512,3,0,2,512000
PPO,513,3,0,2,513000
PPO,514,13,6,10.8,514000
PPO,515,14,0,13,515000
PPO,516,14,0,13,516000
PPO,517,11,0,10,517000
PPO,518,3,2,1.6,518000
PPO,519,13,0,12,519000
PPO,520,3,0,2,520000
PPO,521,5,0,4,521000
PPO,522,14,0,13,522000
PPO,523,14,0,13,523000
PPO,524,15,0,14,524000
PPO,525,3,0,2,525000
PPO,526,4,0,3,526000
PPO,527,3,2,1.6,527000
PPO,528,14,0,13,528000
PPO,529,10,2,8.6,529000
PPO,530,12,4,10.2,530000
PPO,531,3,4,1.2,531000
PPO,532,5,2,3.6,532000
PPO,533,3,2,1.6,533000
PPO,534,3,6,0.8,534000
PPO,535,6,0,5,535000
PPO,536,14,2,12.6,536000
PPO,537,15,2,13.6,537000
PPO,538,13,0,12,538000
PPO,539,14,4,12.2,539000
PPO,540,3,0,2,540000
PPO,541,14,0,13,541000
PPO,542,14,0,13,542000
PPO,543,3,0,2,543000
PPO,544,16,4,14.2,544000
PPO,545,12,4,10.2,545000
PPO,546,3,6,0.8,546000
PPO,547,14,2,12.6,547000
PPO,548,12,2,10.6,548000
PPO,549,3,4,1.2,549000
PPO,550,13,0,12,550000
PPO,551,5,2,3.6,551000
PPO,552,11,0,10,552000
PPO,553,11,0,10,553000
PPO,554,3,2,1.6,554000
PPO,555,4,2,2.6,555000
PPO,556,15,0,14,556000
PPO,557,15,0,14,557000
PPO,558,16,2,14.6,558000
PPO,559,6,0,5,559000
PPO,560,4,4,2.2,560000
PPO,561,14,4,12.2,561000
PPO,562,3,0,2,562000
PPO,563,11,7,8.6,563000
PPO,564,14,0,13,564000
PPO,565,5,0,4,565000
PPO,566,3,0,2,566000
PPO,567,9,2,7.6,567000
PPO,568,14,0,13,568000
PPO,569,3,2,1.6,569000
PPO,570,3,4,1.2,570000
PPO,571,10,0,9,571000
PPO,572,6,0,5,572000
PPO,573,3,6,0.8,573000
PPO,574,13,0,12,574000
PPO,575,13,0,12,575000
PPO,576,14,2,12.6,576000
PPO,577,14,0,13,577000
PPO,578,13,0,12,578000
PPO,579,10,0,9,579000
PPO,580,3,8,0.4,580000
PPO,581,3,2,1.6,581000
PPO,582,4,9,1.2,582000
PPO,583,14,4,12.2,583000
PPO,584,3,0,2,584000
PPO,585,3,0,2,585000
PPO,586,7,0,6,586000
PPO,587,13,0,12,587000
PPO,588,14,0,13,588000
PPO,589,12,3,10.4,589000
PPO,590,12,0,11,590000
PPO,591,4,0,3,591000
PPO,592,8,0,7,592000
PPO,593,15,0,14,593000
PPO,594,14,0,13,594000
PPO,595,10,0,9,595000
PPO,596,14,0,13,596000
PPO,597,8,0,7,597000
PPO,598,3,2,1.6,598000
PPO,599,14,0,13,599000
PPO,600,14,4,12.2,600000
PPO,601,3,0,2,601000
PPO,602,13,0,12,602000
PPO,603,12,0,11,603000
PPO,604,3,4,1.2,604000
PPO,605,12,0,11,605000
PPO,606,3,0,2,606000
PPO,607,11,0,10,607000
PPO,608,3,2,1.6,608000
PPO,609,10,0,9,609000
PPO,610,4,0,3,610000
PPO,611,3,4,1.2,611000
PPO,612,15,0,14,612000
PPO,613,6,0,5,613000
PPO,614,12,4,10.2,614000
PPO,615,12,2,10.6,615000
PPO,616,3,2,1.6,616000
