Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,363,1,5,-1,363000
PPO,364,1,3,-0.6,364000
PPO,365,1,3,-0.6,365000
PPO,366,1,1,-0.2,366000
PPO,367,1,2,-0.4,367000
PPO,368,1,2,-0.4,368000
PPO,369,1,3,-0.6,369000
PPO,370,1,2,-0.4,370000
PPO,371,1,6,-1.2,371000
PPO,372,1,3,-0.6,372000
PPO,373,1,5,-1,373000
PPO,374,1,3,-0.6,374000
PPO,375,1,3,-0.6,375000
PPO,376,1,3,-0.6,376000
PPO,377,1,5,-1,377000
PPO,378,1,2,-0.4,378000
PPO,379,0,4,-1.8,379000
PPO,380,1,0,0,380000
PPO,381,1,3,-0.6,381000
PPO,382,1,5,-1,382000
PPO,383,1,6,-1.2,383000
PPO,384,1,4,-0.8,384000
PPO,385,1,4,-0.8,385000
PPO,386,1,6,-1.2,386000
PPO,387,1,1,-0.2,387000
PPO,388,1,3,-0.6,388000
PPO,389,1,5,-1,389000
PPO,390,1,2,-0.4,390000
PPO,391,1,5,-1,391000
PPO,392,1,1,-0.2,392000
PPO,393,1,6,-1.2,393000
PPO,394,2,2,0.6,394000
PPO,395,1,2,-0.4,395000
PPO,396,1,4,-0.8,396000
PPO,397,1,3,-0.6,397000
PPO,398,1,5,-1,398000
PPO,399,1,1,-0.2,399000
PPO,400,1,4,-0.8,400000
PPO,401,1,3,-0.6,401000
PPO,402,1,5,-1,402000
PPO,403,2,3,0.4,403000
PPO,404,1,2,-0.4,404000
PPO,405,1,2,-0.4,405000
PPO,406,1,1,-0.2,406000
PPO,407,1,5,-1,407000
PPO,408,1,3,-0.6,408000
PPO,409,1,4,-0.8,409000
PPO,410,1,5,-1,410000
PPO,411,1,2,-0.4,411000
PPO,412,1,3,-0.6,412000
PPO,413,1,1,-0.2,413000
PPO,414,1,8,-1.6,414000
PPO,415,1,5,-1,415000
PPO,416,1,3,-0.6,416000
PPO,417,1,3,-0.6,417000
PPO,418,1,2,-0.4,418000
PPO,419,1,2,-0.4,419000
PPO,420,1,2,-0.4,420000
PPO,421,1,2,-0.4,421000
PPO,422,1,3,-0.6,422000
PPO,423,1,4,-0.8,423000
PPO,424,1,7,-1.4,424000
PPO,425,1,4,-0.8,425000
PPO,426,1,2,-0.4,426000
PPO,427,0,2,-1.4,427000
PPO,428,1,5,-1,428000
PPO,429,1,3,-0.6,429000
PPO,430,0,3,-1.6,430000
PPO,431,1,4,-0.8,431000
PPO,432,1,4,-0.8,432000
PPO,433,1,3,-0.6,433000
PPO,434,1,1,-0.2,434000
PPO,435,1,1,-0.2,435000
PPO,436,1,4,-0.8,436000
PPO,437,1,2,-0.4,437000
PPO,438,1,1,-0.2,438000
PPO,439,1,3,-0.6,439000
PPO,440,1,3,-0.6,440000
PPO,441,2,2,0.6,441000
PPO,442,1,1,-0.2,442000
PPO,443,1,7,-1.4,443000
PPO,444,1,5,-1,444000
PPO,445,1,3,-0.6,445000
PPO,446,1,4,-0.8,446000
PPO,447,1,1,-0.2,447000
PPO,448,1,2,-0.4,448000
PPO,449,1,6,-1.2,449000
PPO,450,1,4,-0.8,450000
PPO,451,1,2,-0.4,451000
PPO,452,1,5,-1,452000
PPO,453,1,2,-0.4,453000
PPO,454,1,3,-0.6,454000
PPO,455,1,0,0,455000
PPO,456,1,2,-0.4,456000
PPO,457,1,1,-0.2,457000
PPO,458,1,8,-1.6,458000
PPO,459,1,4,-0.8,459000
PPO,460,1,5,-1,460000
PPO,461,1,1,-0.2,461000
PPO,462,1,4,-0.8,462000
PPO,463,1,2,-0.4,463000
PPO,464,1,1,-0.2,464000
PPO,465,1,3,-0.6,465000
PPO,466,1,5,-1,466000
PPO,467,1,1,-0.2,467000
PPO,468,1,1,-0.2,468000
PPO,469,1,5,-1,469000
PPO,470,1,2,-0.4,470000
PPO,471,1,2,-0.4,471000
PPO,472,1,5,-1,472000
PPO,473,1,7,-1.4,473000
PPO,474,1,4,-0.8,474000
PPO,475,1,3,-0.6,475000
PPO,476,1,4,-0.8,476000
PPO,477,1,3,-0.6,477000
PPO,478,1,5,-1,478000
PPO,479,1,4,-0.8,479000
PPO,480,1,1,-0.2,480000
PPO,481,1,3,-0.6,481000
PPO,482,1,4,-0.8,482000
PPO,483,1,3,-0.6,483000
PPO,484,1,2,-0.4,484000
PPO,485,1,5,-1,485000
PPO,486,1,5,-1,486000
PPO,487,1,4,-0.8,487000
PPO,488,1,4,-0.8,488000
PPO,489,1,5,-1,489000
PPO,490,1,2,-0.4,490000
PPO,491,1,2,-0.4,491000
PPO,492,1,3,-0.6,492000
PPO,493,1,5,-1,493000
PPO,494,1,2,-0.4,494000
PPO,495,1,2,-0.4,495000
PPO,496,1,5,-1,496000
PPO,497,1,4,-0.8,497000
PPO,498,1,3,-0.6,498000
PPO,499,1,2,-0.4,499000
PPO,500,1,4,-0.8,500000
PPO,501,1,3,-0.6,501000
PPO,502,1,6,-1.2,502000
PPO,503,1,1,-0.2,503000
