Episode,Pieces,WallHits,Reward,EpisodeTime,Success
PPO,3010,3,0,0,20
PPO,3011,2,0,0,20
PPO,3012,5,0,0,20
PPO,3013,3,1,0,20
PPO,3014,3,0,0,20
PPO,3015,4,2,0,20
PPO,3016,2,0,0,20
PPO,3017,2,0,0,20
PPO,3018,2,0,0,20
PPO,3019,3,5,0,20
PPO,3020,3,0,0,20
PPO,3021,3,0,0,20
PPO,3022,3,0,0,20
PPO,3023,2,1,0,20
PPO,3024,5,0,0,20
PPO,3025,2,1,0,20
PPO,3026,3,0,0,20
PPO,3027,3,0,0,20
PPO,3028,3,8,0,20
PPO,3029,5,0,0,20
PPO,3030,4,2,0,20
PPO,3031,2,6,0,20
PPO,3032,3,2,0,20
PPO,3033,5,0,0,20
PPO,3034,2,0,0,20
PPO,3035,3,1,0,20
PPO,3036,3,1,0,20
PPO,3037,4,0,0,20
PPO,3038,5,4,0,20
PPO,3039,4,4,0,20
PPO,3040,2,5,0,20
PPO,3041,5,0,0,20
PPO,3042,2,0,0,20
PPO,3043,4,0,0,20
PPO,3044,2,1,0,20
PPO,3045,6,1,0,20
PPO,3046,6,0,0,20
PPO,3047,2,1,0,20
PPO,3048,4,0,0,20
PPO,3049,1,2,0,20
PPO,3050,4,5,0,20
PPO,3051,4,10,0,20
PPO,3052,3,1,0,20
PPO,3053,4,0,0,20
PPO,3054,6,0,0,20
PPO,3055,2,5,0,20
PPO,3056,4,0,0,20
PPO,3057,5,2,0,20
PPO,3058,2,1,0,20
PPO,3059,2,0,0,20
PPO,3060,6,0,0,20
PPO,3061,3,0,0,20
PPO,3062,4,0,0,20
PPO,3063,2,0,0,20
PPO,3064,3,2,0,20
PPO,3065,5,0,0,20
PPO,3066,3,0,0,20
PPO,3067,3,0,0,20
PPO,3068,5,5,0,20
PPO,3069,7,6,0,20
PPO,3070,4,0,0,20
PPO,3071,3,4,0,20
PPO,3072,5,0,0,20
PPO,3073,3,0,0,20
PPO,3074,3,0,0,20
PPO,3075,2,2,0,20
PPO,3076,4,0,0,20
PPO,3077,3,2,0,20
PPO,3078,3,0,0,20
PPO,3079,4,2,0,20
PPO,3080,5,0,0,20
PPO,3081,4,0,0,20
PPO,3082,5,4,0,20
PPO,3083,6,5,0,20
PPO,3084,4,1,0,20
PPO,3085,3,4,0,20
PPO,3086,5,0,0,20
PPO,3087,3,2,0,20
PPO,3088,3,0,0,20
PPO,3089,4,2,0,20
PPO,3090,2,1,0,20
PPO,3091,7,0,0,20
PPO,3092,6,0,0,20
PPO,3093,2,2,0,20
PPO,3094,3,0,0,20
PPO,3095,5,0,0,20
PPO,3096,8,0,0,20
PPO,3097,2,0,0,20
PPO,3098,6,2,0,20
PPO,3099,5,0,0,20
PPO,3100,3,0,0,20
PPO,3101,5,0,0,20
PPO,3102,5,0,0,20
PPO,3103,6,0,0,20
PPO,3104,3,0,0,20
PPO,3105,3,0,0,20
PPO,3106,3,0,0,20
PPO,3107,5,0,0,20
PPO,3108,7,0,0,20
PPO,3109,3,0,0,20
PPO,3110,2,0,0,20
PPO,3111,4,1,0,20
PPO,3112,5,0,0,20
PPO,3113,3,5,0,20
PPO,3114,2,3,0,20
PPO,3115,3,0,0,20
PPO,3116,7,0,0,20
PPO,3117,5,7,0,20
PPO,3118,3,0,0,20
PPO,3119,4,4,0,20
PPO,3120,3,0,0,20
PPO,3121,2,0,0,20
PPO,3122,4,0,0,20
PPO,3123,2,4,0,20
PPO,3124,5,0,0,20
PPO,3125,4,2,0,20
PPO,3126,3,3,0,20
PPO,3127,2,0,0,20
PPO,3128,4,0,0,20
PPO,3129,3,0,0,20
PPO,3130,4,1,0,20
PPO,3131,3,0,0,20
PPO,3132,4,4,0,20
PPO,3133,4,5,0,20
PPO,3134,4,0,0,20
PPO,3135,3,9,0,20
PPO,3136,3,5,0,20
PPO,3137,4,1,0,20
PPO,3138,5,0,0,20
PPO,3139,2,1,0,20
PPO,3140,6,0,0,20
PPO,3141,5,0,0,20
PPO,3142,5,7,0,20
PPO,3143,6,0,0,20
PPO,3144,5,0,0,20
PPO,3145,6,0,0,20
PPO,3146,5,0,0,20
PPO,3147,5,0,0,20
PPO,3148,6,0,0,20
PPO,3149,3,1,0,20
PPO,3150,5,2,0,20
PPO,3151,4,0,0,20
PPO,3152,6,10,0,20
PPO,3153,2,6,0,20
PPO,3154,3,0,0,20
PPO,3155,3,4,0,20
PPO,3156,4,2,0,20
PPO,3157,3,0,0,20
PPO,3158,3,0,0,20
PPO,3159,4,0,0,20
PPO,3160,4,0,0,20
PPO,3161,4,11,0,20
PPO,3162,6,0,0,20
PPO,3163,3,2,0,20
PPO,3164,3,0,0,20
PPO,3165,4,0,0,20
PPO,3166,5,0,0,20
PPO,3167,6,0,0,20
PPO,3168,5,3,0,20
PPO,3169,4,9,0,20
PPO,3170,2,0,0,20
PPO,3171,2,0,0,20
PPO,3172,2,8,0,20
PPO,3173,6,0,0,20
PPO,3174,4,2,0,20
PPO,3175,4,0,0,20
PPO,3176,6,3,0,20
PPO,3177,4,2,0,20
PPO,3178,3,2,0,20
PPO,3179,2,2,0,20
PPO,3180,3,0,0,20
PPO,3181,4,6,0,20
PPO,3182,3,1,0,20
PPO,3183,3,2,0,20
PPO,3184,2,0,0,20
PPO,3185,4,5,0,20
PPO,3186,2,2,0,20
PPO,3187,6,2,0,20
PPO,3188,3,0,0,20
PPO,3189,6,0,0,20
PPO,3190,3,0,0,20
PPO,3191,6,6,0,20
PPO,3192,2,1,0,20
PPO,3193,2,0,0,20
PPO,3194,7,0,0,20
PPO,3195,2,1,0,20
PPO,3196,3,10,0,20
PPO,3197,3,0,0,20
PPO,3198,3,0,0,20
PPO,3199,3,0,0,20
PPO,3200,3,0,0,20
PPO,3201,2,1,0,20
PPO,3202,4,4,0,20
PPO,3203,4,2,0,20
PPO,3204,3,0,0,20
PPO,3205,3,3,0,20
PPO,3206,3,1,0,20
PPO,3207,6,9,0,20
PPO,3208,3,0,0,20
PPO,3209,3,1,0,20
PPO,3210,2,4,0,20
PPO,3211,2,4,0,20
PPO,3212,7,0,0,20
PPO,3213,2,0,0,20
PPO,3214,3,0,0,20
PPO,3215,2,0,0,20
PPO,3216,6,0,0,20
PPO,3217,3,0,0,20
PPO,3218,7,0,0,20
PPO,3219,4,0,0,20
PPO,3220,6,1,0,20
PPO,3221,3,0,0,20
PPO,3222,6,4,0,20
PPO,3223,3,0,0,20
PPO,3224,7,0,0,20
PPO,3225,4,13,0,20
PPO,3226,3,3,0,20
PPO,3227,4,0,0,20
PPO,3228,6,0,0,20
PPO,3229,6,0,0,20
PPO,3230,7,3,0,20
PPO,3231,2,0,0,20
PPO,3232,4,1,0,20
PPO,3233,5,4,0,20
PPO,3234,7,1,0,20
PPO,3235,3,0,0,20
PPO,3236,2,0,0,20
PPO,3237,2,0,0,20
PPO,3238,2,0,0,20
PPO,3239,2,0,0,20
PPO,3240,2,0,0,20
PPO,3241,5,0,0,20
PPO,3242,5,0,0,20
PPO,3243,2,0,0,20
PPO,3244,4,4,0,20
PPO,3245,5,4,0,20
PPO,3246,7,0,0,20
PPO,3247,4,7,0,20
PPO,3248,6,0,0,20
PPO,3249,3,6,0,20
PPO,3250,3,0,0,20
PPO,3251,6,2,0,20
PPO,3252,5,0,0,20
PPO,3253,3,0,0,20
PPO,3254,3,3,0,20
PPO,3255,3,2,0,20
PPO,3256,3,0,0,20
PPO,3257,4,0,0,20
PPO,3258,3,0,0,20
PPO,3259,3,1,0,20
PPO,3260,4,0,0,20
PPO,3261,4,0,0,20
PPO,3262,6,0,0,20
PPO,3263,4,1,0,20
PPO,3264,2,0,0,20
PPO,3265,4,1,0,20
PPO,3266,6,0,0,20
PPO,3267,3,1,0,20
PPO,3268,2,0,0,20
PPO,3269,4,0,0,20
PPO,3270,3,3,0,20
PPO,3271,5,1,0,20
PPO,3272,3,6,0,20
PPO,3273,3,0,0,20
PPO,3274,6,0,0,20
PPO,3275,3,0,0,20
PPO,3276,2,0,0,20
PPO,3277,8,0,0,19.99609
PPO,3278,3,0,0,20
PPO,3279,4,0,0,20
PPO,3280,3,6,0,20
PPO,3281,3,0,0,20
PPO,3282,6,6,0,20
PPO,3283,5,0,0,20
PPO,3284,4,8,0,20
PPO,3285,4,4,0,20
PPO,3286,7,0,0,20
PPO,3287,2,0,0,20
PPO,3288,5,5,0,20
PPO,3289,4,0,0,20
PPO,3290,5,0,0,20
PPO,3291,5,0,0,20
PPO,3292,5,0,0,20
PPO,3293,2,1,0,20
PPO,3294,6,0,0,20
PPO,3295,3,0,0,20
PPO,3296,2,9,0,20
PPO,3297,3,2,0,20
PPO,3298,6,3,0,20
PPO,3299,8,0,0,20
PPO,3300,5,0,0,20
PPO,3301,2,0,0,20
PPO,3302,5,15,0,20
PPO,3303,4,6,0,20
PPO,3304,2,0,0,20
PPO,3305,3,6,0,20
PPO,3306,6,0,0,20
PPO,3307,3,1,0,20
PPO,3308,3,1,0,20
PPO,3309,6,0,0,20
PPO,3310,2,0,0,20
PPO,3311,4,2,0,20
PPO,3312,3,0,0,20
PPO,3313,5,2,0,20
PPO,3314,2,0,0,20
PPO,3315,8,0,0,20
PPO,3316,4,4,0,20
PPO,3317,6,0,0,20
PPO,3318,3,7,0,20
PPO,3319,6,5,0,20
PPO,3320,3,0,0,20
PPO,3321,4,1,0,20
PPO,3322,5,1,0,20
PPO,3323,3,2,0,20
PPO,3324,7,2,0,20
PPO,3325,3,7,0,20
PPO,3326,3,7,0,20
PPO,3327,6,1,0,20
PPO,3328,3,8,0,20
PPO,3329,4,1,0,20
PPO,3330,4,1,0,20
PPO,3331,4,0,0,20
PPO,3332,4,0,0,20
PPO,3333,3,7,0,20
PPO,3334,4,1,0,20
PPO,3335,6,8,0,20
PPO,3336,2,2,0,20
PPO,3337,7,4,0,20
PPO,3338,4,0,0,20
PPO,3339,3,0,0,20
PPO,3340,4,0,0,20
PPO,3341,7,0,0,20
PPO,3342,2,0,0,20
PPO,3343,7,0,0,20
PPO,3344,4,0,0,20
PPO,3345,4,2,0,20
PPO,3346,7,6,0,20
PPO,3347,5,0,0,20
PPO,3348,8,0,0,20
PPO,3349,3,1,0,20
PPO,3350,7,1,0,20
PPO,3351,5,0,0,20
PPO,3352,5,7,0,20
PPO,3353,8,0,0,20
PPO,3354,3,0,0,20
PPO,3355,6,4,0,20
PPO,3356,3,2,0,20
PPO,3357,4,0,0,20
PPO,3358,4,0,0,20
PPO,3359,6,7,0,20
PPO,3360,4,9,0,20
PPO,3361,2,0,0,20
PPO,3362,8,1,0,20
PPO,3363,7,0,0,20
PPO,3364,7,0,0,20
PPO,3365,3,8,0,20
PPO,3366,4,0,0,20
PPO,3367,5,0,0,20
PPO,3368,3,0,0,20
PPO,3369,7,0,0,20
PPO,3370,2,0,0,20
PPO,3371,5,0,0,20
PPO,3372,7,3,0,20
PPO,3373,5,6,0,20
PPO,3374,4,1,0,20
PPO,3375,3,0,0,20
PPO,3376,2,0,0,20
PPO,3377,8,1,0,20
PPO,3378,2,0,0,20
PPO,3379,3,0,0,20
PPO,3380,5,2,0,20
PPO,3381,7,3,0,20
PPO,3382,8,0,0,20
PPO,3383,7,0,0,20
PPO,3384,6,9,0,20
PPO,3385,3,10,0,20
PPO,3386,5,1,0,20
PPO,3387,3,2,0,20
PPO,3388,5,6,0,20
PPO,3389,4,2,0,20
PPO,3390,3,0,0,20
PPO,3391,2,1,0,20
PPO,3392,9,0,0,20
PPO,3393,5,0,0,20
PPO,3394,6,2,0,20
PPO,3395,6,4,0,20
PPO,3396,3,2,0,20
PPO,3397,4,10,0,20
PPO,3398,2,0,0,20
PPO,3399,3,3,0,20
PPO,3400,8,3,0,20
PPO,3401,6,1,0,20
PPO,3402,2,6,0,20
PPO,3403,3,0,0,20
PPO,3404,8,0,0,20
PPO,3405,7,0,0,20
PPO,3406,5,4,0,20
PPO,3407,6,2,0,20
PPO,3408,7,0,0,20
PPO,3409,7,2,0,20
PPO,3410,6,3,0,20
PPO,3411,2,7,0,20
PPO,3412,8,3,0,20
PPO,3413,3,0,0,20
PPO,3414,3,0,0,20
PPO,3415,3,0,0,20
PPO,3416,6,0,0,20
PPO,3417,3,4,0,20
PPO,3418,3,9,0,20
PPO,3419,5,0,0,20
PPO,3420,7,0,0,20
PPO,3421,4,0,0,20
PPO,3422,3,0,0,20
PPO,3423,4,4,0,20
PPO,3424,3,3,0,20
PPO,3425,7,0,0,20
PPO,3426,2,0,0,20
PPO,3427,4,2,0,20
PPO,3428,6,0,0,20
PPO,3429,4,5,0,20
PPO,3430,5,0,0,20
PPO,3431,3,0,0,20
PPO,3432,6,2,0,20
PPO,3433,7,3,0,20
PPO,3434,5,2,0,20
PPO,3435,7,0,0,20
PPO,3436,5,4,0,20
PPO,3437,8,5,0,20
PPO,3438,6,2,0,20
PPO,3439,3,0,0,20
PPO,3440,7,0,0,20
PPO,3441,5,3,0,20
PPO,3442,7,5,0,20
PPO,3443,3,5,0,20
PPO,3444,8,0,0,20
PPO,3445,4,4,0,20
PPO,3446,6,0,0,20
PPO,3447,5,2,0,20
PPO,3448,5,18,0,20
PPO,3449,4,6,0,20
PPO,3450,5,0,0,20
PPO,3451,8,0,0,20
PPO,3452,6,7,0,20
PPO,3453,6,5,0,20
PPO,3454,7,0,0,20
PPO,3455,1,0,0,20
PPO,3456,4,0,0,20
PPO,3457,3,0,0,20
PPO,3458,4,1,0,20
PPO,3459,5,0,0,20
PPO,3460,4,0,0,20
PPO,3461,5,0,0,20
PPO,3462,7,1,0,20
PPO,3463,3,2,0,20
PPO,3464,5,0,0,20
PPO,3465,3,0,0,20
PPO,3466,4,1,0,20
PPO,3467,5,5,0,20
PPO,3468,7,0,0,20
PPO,3469,6,2,0,20
PPO,3470,6,0,0,20
PPO,3471,4,4,0,20
PPO,3472,5,0,0,20
PPO,3473,4,6,0,20
PPO,3474,5,0,0,20
PPO,3475,8,0,0,20
PPO,3476,3,10,0,20
PPO,3477,3,3,0,20
PPO,3478,3,2,0,20
PPO,3479,3,0,0,20
PPO,3480,3,0,0,20
PPO,3481,3,6,0,20
PPO,3482,9,4,0,20
PPO,3483,3,0,0,20
PPO,3484,6,0,0,20
PPO,3485,6,0,0,20
PPO,3486,7,0,0,20
PPO,3487,4,0,0,20
PPO,3488,4,4,0,20
PPO,3489,6,9,0,20
PPO,3490,6,2,0,20
PPO,3491,6,10,0,20
PPO,3492,6,5,0,20
PPO,3493,6,0,0,20
PPO,3494,3,5,0,20
PPO,3495,3,1,0,20
PPO,3496,7,0,0,20
PPO,3497,2,0,0,20
PPO,3498,4,3,0,20
PPO,3499,4,0,0,20
PPO,3500,7,4,0,20
PPO,3501,2,6,0,20
PPO,3502,4,4,0,20
PPO,3503,7,2,0,20
PPO,3504,3,15,0,20
PPO,3505,3,10,0,20
PPO,3506,6,2,0,20
PPO,3507,2,0,0,20
PPO,3508,4,0,0,20
PPO,3509,6,7,0,20
PPO,3510,4,0,0,20
PPO,3511,3,0,0,20
PPO,3512,5,0,0,20
PPO,3513,6,6,0,20
PPO,3514,5,0,0,20
PPO,3515,6,6,0,20
PPO,3516,4,5,0,20
PPO,3517,6,0,0,20
PPO,3518,2,0,0,20
PPO,3519,7,1,0,20
PPO,3520,6,0,0,20
PPO,3521,6,0,0,20
PPO,3522,2,2,0,20
PPO,3523,5,0,0,20
PPO,3524,8,0,0,20
PPO,3525,6,0,0,20
PPO,3526,3,8,0,20
PPO,3527,2,0,0,20
PPO,3528,8,6,0,20
PPO,3529,7,2,0,20
PPO,3530,4,0,0,20
PPO,3531,7,1,0,20
PPO,3532,9,0,0,20
PPO,3533,7,0,0,20
PPO,3534,3,6,0,20
PPO,3535,4,5,0,20
PPO,3536,5,0,0,20
PPO,3537,4,0,0,20
PPO,3538,4,1,0,20
PPO,3539,9,0,0,20
PPO,3540,8,0,0,20
PPO,3541,5,4,0,20
PPO,3542,4,6,0,20
PPO,3543,7,0,0,20
PPO,3544,4,5,0,20
PPO,3545,8,0,0,20
PPO,3546,3,0,0,20
PPO,3547,6,0,0,20
PPO,3548,6,2,0,20
PPO,3549,3,0,0,20
PPO,3550,3,0,0,20
PPO,3551,3,6,0,20
PPO,3552,3,1,0,20
PPO,3553,4,1,0,20
PPO,3554,3,2,0,20
PPO,3555,2,7,0,20
PPO,3556,2,10,0,20
PPO,3557,8,0,0,20
PPO,3558,4,0,0,20
PPO,3559,5,3,0,20
PPO,3560,3,0,0,20
PPO,3561,3,0,0,20
PPO,3562,7,3,0,20
PPO,3563,3,0,0,20
PPO,3564,7,0,0,20
PPO,3565,4,0,0,20
PPO,3566,6,4,0,20
PPO,3567,5,0,0,20
PPO,3568,4,1,0,20
PPO,3569,2,5,0,20
PPO,3570,7,0,0,20
PPO,3571,7,0,0,20
PPO,3572,5,1,0,20
PPO,3573,3,1,0,20
PPO,3574,3,0,0,20
PPO,3575,5,0,0,20
PPO,3576,3,9,0,20
PPO,3577,6,3,0,20
PPO,3578,7,4,0,20
PPO,3579,8,0,0,20
PPO,3580,3,3,0,20
PPO,3581,2,0,0,20
PPO,3582,5,8,0,20
PPO,3583,3,7,0,20
PPO,3584,2,0,0,20
PPO,3585,6,0,0,20
PPO,3586,3,5,0,20
PPO,3587,5,3,0,20
PPO,3588,6,4,0,20
PPO,3589,8,0,0,20
PPO,3590,5,2,0,20
PPO,3591,6,0,0,20
PPO,3592,6,5,0,20
PPO,3593,3,1,0,20
PPO,3594,3,3,0,20
PPO,3595,9,0,0,20
PPO,3596,5,7,0,20
PPO,3597,3,1,0,20
PPO,3598,3,0,0,20
PPO,3599,4,8,0,20
PPO,3600,3,2,0,20
PPO,3601,2,0,0,20
PPO,3602,6,0,0,20
PPO,3603,2,2,0,20
PPO,3604,4,0,0,20
PPO,3605,4,0,0,20
PPO,3606,6,4,0,20
PPO,3607,7,0,0,20
PPO,3608,4,0,0,20
PPO,3609,4,8,0,20
PPO,3610,7,4,0,20
PPO,3611,3,3,0,20
PPO,3612,5,0,0,20
PPO,3613,3,2,0,20
PPO,3614,3,5,0,20
PPO,3615,3,6,0,20
PPO,3616,7,2,0,20
PPO,3617,9,0,0,20
PPO,3618,5,0,0,20
PPO,3619,4,0,0,20
PPO,3620,3,2,0,20
PPO,3621,3,1,0,20
PPO,3622,5,9,0,20
PPO,3623,7,0,0,20
PPO,3624,8,4,0,20
PPO,3625,7,1,0,20
PPO,3626,7,0,0,20
PPO,3627,7,0,0,20
PPO,3628,5,0,0,20
PPO,3629,3,3,0,20
PPO,3630,3,5,0,20
PPO,3631,7,6,0,20
PPO,3632,6,2,0,20
PPO,3633,7,0,0,20
PPO,3634,3,0,0,20
PPO,3635,6,1,0,20
PPO,3636,9,0,0,20
PPO,3637,4,3,0,20
PPO,3638,4,6,0,20
PPO,3639,3,3,0,20
PPO,3640,6,0,0,20
PPO,3641,3,0,0,20
PPO,3642,3,5,0,20
PPO,3643,5,2,0,20
PPO,3644,8,0,0,20
PPO,3645,2,1,0,20
PPO,3646,4,1,0,20
PPO,3647,6,7,0,20
PPO,3648,7,1,0,20
PPO,3649,3,4,0,20
PPO,3650,8,0,0,20
PPO,3651,7,5,0,20
PPO,3652,6,5,0,20
PPO,3653,8,4,0,20
PPO,3654,3,2,0,20
PPO,3655,8,0,0,20
PPO,3656,3,0,0,20
PPO,3657,4,4,0,20
PPO,3658,3,3,0,20
PPO,3659,3,2,0,20
PPO,3660,8,0,0,20
PPO,3661,4,0,0,20
PPO,3662,4,0,0,20
PPO,3663,4,0,0,20
PPO,3664,7,0,0,20
PPO,3665,2,3,0,20
PPO,3666,3,1,0,20
PPO,3667,3,0,0,20
PPO,3668,2,0,0,20
PPO,3669,7,0,0,20
PPO,3670,5,10,0,20
PPO,3671,2,1,0,20
PPO,3672,4,5,0,20
PPO,3673,3,12,0,20
PPO,3674,3,2,0,20
PPO,3675,6,11,0,20
PPO,3676,4,0,0,20
PPO,3677,3,2,0,20
PPO,3678,6,2,0,20
PPO,3679,4,4,0,20
PPO,3680,7,4,0,20
PPO,3681,8,0,0,20
PPO,3682,7,2,0,20
PPO,3683,3,0,0,20
PPO,3684,2,6,0,20
PPO,3685,4,8,0,20
PPO,3686,7,0,0,20
PPO,3687,4,0,0,20
PPO,3688,7,1,0,20
PPO,3689,2,0,0,20
PPO,3690,7,10,0,20
PPO,3691,5,4,0,20
PPO,3692,8,0,0,20
PPO,3693,3,5,0,20
PPO,3694,6,1,0,20
PPO,3695,4,0,0,20
PPO,3696,5,0,0,20
PPO,3697,3,3,0,20
PPO,3698,9,0,0,20
PPO,3699,5,4,0,20
PPO,3700,6,8,0,20
PPO,3701,5,0,0,20
PPO,3702,9,0,0,20
PPO,3703,8,6,0,20
PPO,3704,8,0,0,20
PPO,3705,5,1,0,20
PPO,3706,5,0,0,20
PPO,3707,7,2,0,20
PPO,3708,3,0,0,20
PPO,3709,4,0,0,20
PPO,3710,3,0,0,20
PPO,3711,8,4,0,20
PPO,3712,9,0,0,20
PPO,3713,3,3,0,20
PPO,3714,4,0,0,20
PPO,3715,3,2,0,20
PPO,3716,5,0,0,20
PPO,3717,3,0,0,20
PPO,3718,8,0,0,20
PPO,3719,3,1,0,20
PPO,3720,2,3,0,20
PPO,3721,7,0,0,20
PPO,3722,7,0,0,20
PPO,3723,4,0,0,20
PPO,3724,3,8,0,20
PPO,3725,6,4,0,20
PPO,3726,2,0,0,20
PPO,3727,3,5,0,20
PPO,3728,3,9,0,20
PPO,3729,3,0,0,20
PPO,3730,9,0,0,20
PPO,3731,3,2,0,20
PPO,3732,3,2,0,20
PPO,3733,4,0,0,20
PPO,3734,9,0,0,20
PPO,3735,5,4,0,20
PPO,3736,3,1,0,20
PPO,3737,5,0,0,20
PPO,3738,7,2,0,20
PPO,3739,3,1,0,20
PPO,3740,4,4,0,20
PPO,3741,4,1,0,20
PPO,3742,3,5,0,20
PPO,3743,9,2,0,20
PPO,3744,9,0,0,20
PPO,3745,6,0,0,20
PPO,3746,5,1,0,20
PPO,3747,2,0,0,20
PPO,3748,4,0,0,20
PPO,3749,4,7,0,20
PPO,3750,6,0,0,20
PPO,3751,4,3,0,20
PPO,3752,2,0,0,20
PPO,3753,2,3,0,20
PPO,3754,3,1,0,20
PPO,3755,5,0,0,20
PPO,3756,6,5,0,20
PPO,3757,7,2,0,20
PPO,3758,3,2,0,20
PPO,3759,8,7,0,20
PPO,3760,3,2,0,20
PPO,3761,3,0,0,20
PPO,3762,5,0,0,20
PPO,3763,3,4,0,20
PPO,3764,3,2,0,20
PPO,3765,3,6,0,20
PPO,3766,7,5,0,20
PPO,3767,4,1,0,20
PPO,3768,2,1,0,20
PPO,3769,8,3,0,20
PPO,3770,3,0,0,20
PPO,3771,6,0,0,20
PPO,3772,7,5,0,20
PPO,3773,5,0,0,20
PPO,3774,3,1,0,20
PPO,3775,2,0,0,20
PPO,3776,7,5,0,20
PPO,3777,5,0,0,20
PPO,3778,6,6,0,20
PPO,3779,5,4,0,20
PPO,3780,6,4,0,20
PPO,3781,6,0,0,20
PPO,3782,4,8,0,20
PPO,3783,9,2,0,20
PPO,3784,7,0,0,20
PPO,3785,3,0,0,20
PPO,3786,4,0,0,20
PPO,3787,7,0,0,20
PPO,3788,4,9,0,20
PPO,3789,4,2,0,20
PPO,3790,7,0,0,20
PPO,3791,5,6,0,20
PPO,3792,4,7,0,20
PPO,3793,3,5,0,20
PPO,3794,2,0,0,20
PPO,3795,5,2,0,20
PPO,3796,4,5,0,20
PPO,3797,2,7,0,20
PPO,3798,3,7,0,20
PPO,3799,4,0,0,20
PPO,3800,2,0,0,20
PPO,3801,6,0,0,20
PPO,3802,7,0,0,20
PPO,3803,3,0,0,20
PPO,3804,9,0,0,20
PPO,3805,6,0,0,20
PPO,3806,4,0,0,20
PPO,3807,7,14,0,20
PPO,3808,4,2,0,20
PPO,3809,3,0,0,20
PPO,3810,7,0,0,20
PPO,3811,4,5,0,20
PPO,3812,3,0,0,20
PPO,3813,8,0,0,20
PPO,3814,7,1,0,20
PPO,3815,7,2,0,20
PPO,3816,3,0,0,20
PPO,3817,3,0,0,20
PPO,3818,5,6,0,20
PPO,3819,5,6,0,20
PPO,3820,2,3,0,20
PPO,3821,6,1,0,20
PPO,3822,3,6,0,20
PPO,3823,3,1,0,20
PPO,3824,4,0,0,20
PPO,3825,5,0,0,20
PPO,3826,8,0,0,20
PPO,3827,6,0,0,20
PPO,3828,4,0,0,20
PPO,3829,3,0,0,20
PPO,3830,8,4,0,20
PPO,3831,8,0,0,20
PPO,3832,7,0,0,20
PPO,3833,4,0,0,20
PPO,3834,7,0,0,20
PPO,3835,4,1,0,20
PPO,3836,3,0,0,20
PPO,3837,6,1,0,20
PPO,3838,3,0,0,20
PPO,3839,7,0,0,20
PPO,3840,3,10,0,20
PPO,3841,2,3,0,20
PPO,3842,2,2,0,20
PPO,3843,6,0,0,20
PPO,3844,7,0,0,20
PPO,3845,3,2,0,20
PPO,3846,3,12,0,20
PPO,3847,8,0,0,20
PPO,3848,4,0,0,20
PPO,3849,10,2,0,20
PPO,3850,3,0,0,20
PPO,3851,7,0,0,20
PPO,3852,8,0,0,20
PPO,3853,4,4,0,20
PPO,3854,10,0,0,20
PPO,3855,9,4,0,20
PPO,3856,6,0,0,20
PPO,3857,8,5,0,20
PPO,3858,3,3,0,20
PPO,3859,6,0,0,20
PPO,3860,7,8,0,20
PPO,3861,7,0,0,20
PPO,3862,3,9,0,20
PPO,3863,4,0,0,20
PPO,3864,3,0,0,20
PPO,3865,7,7,0,20
PPO,3866,8,8,0,20
PPO,3867,6,5,0,20
PPO,3868,3,0,0,20
PPO,3869,7,6,0,20
PPO,3870,10,8,0,20
PPO,3871,6,0,0,20
PPO,3872,2,1,0,20
PPO,3873,3,0,0,20
PPO,3874,8,0,0,20
PPO,3875,8,0,0,20
PPO,3876,2,1,0,20
PPO,3877,4,0,0,20
PPO,3878,3,0,0,20
PPO,3879,8,4,0,20
PPO,3880,6,4,0,20
PPO,3881,4,2,0,20
PPO,3882,8,4,0,20
PPO,3883,9,4,0,20
PPO,3884,6,2,0,20
PPO,3885,4,0,0,20
PPO,3886,4,0,0,20
PPO,3887,7,0,0,20
PPO,3888,9,0,0,20
PPO,3889,8,4,0,20
PPO,3890,2,0,0,20
PPO,3891,5,5,0,20
PPO,3892,3,0,0,20
PPO,3893,7,2,0,20
PPO,3894,3,0,0,20
PPO,3895,3,9,0,20
PPO,3896,4,0,0,20
PPO,3897,3,4,0,20
PPO,3898,9,0,0,20
PPO,3899,6,0,0,20
PPO,3900,4,3,0,20
PPO,3901,4,1,0,20
PPO,3902,3,0,0,20
PPO,3903,4,10,0,20
PPO,3904,3,3,0,20
PPO,3905,5,0,0,20
PPO,3906,3,2,0,20
PPO,3907,6,0,0,20
PPO,3908,6,0,0,20
PPO,3909,4,5,0,20
PPO,3910,4,3,0,20
PPO,3911,9,1,0,20
PPO,3912,7,0,0,20
PPO,3913,4,0,0,20
PPO,3914,3,5,0,20
PPO,3915,9,3,0,20
PPO,3916,5,2,0,20
PPO,3917,4,0,0,20
PPO,3918,4,0,0,20
PPO,3919,8,0,0,20
PPO,3920,9,0,0,20
PPO,3921,8,0,0,20
PPO,3922,7,8,0,20
PPO,3923,9,0,0,20
PPO,3924,2,5,0,20
PPO,3925,8,0,0,20
PPO,3926,5,0,0,20
PPO,3927,4,2,0,20
PPO,3928,3,2,0,20
PPO,3929,6,4,0,20
PPO,3930,7,0,0,20
PPO,3931,6,2,0,20
PPO,3932,4,13,0,20
PPO,3933,8,4,0,20
PPO,3934,3,4,0,20
PPO,3935,5,0,0,20
PPO,3936,5,0,0,20
PPO,3937,4,2,0,20
PPO,3938,3,9,0,20
PPO,3939,3,5,0,20
PPO,3940,5,0,0,20
