Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,571,4,0,4,572179
NEAT,572,12,13,9.4,573180
NEAT,573,6,4,5.2,574181
NEAT,574,7,1,6.8,575182
NEAT,575,11,12,8.6,576184
NEAT,576,2,0,2,577185
NEAT,577,2,0,2,578186
NEAT,578,4,1,3.8,579187
NEAT,579,4,2,3.6,580187
NEAT,580,5,1,4.8,581188
NEAT,581,2,0,2,582189
NEAT,582,12,14,9.2,583189
NEAT,583,5,5,4,584190
NEAT,584,12,8,10.4,585190
NEAT,585,7,7,5.6,586192
NEAT,586,6,3,5.4,587194
NEAT,587,2,0,2,588195
NEAT,588,3,1,2.8,589196
NEAT,589,7,4,6.2,590196
NEAT,590,2,0,2,591198
NEAT,591,11,6,9.8,592200
NEAT,592,4,2,3.6,593200
NEAT,593,12,12,9.6,594201
NEAT,594,3,0,3,595203
NEAT,595,12,9,10.2,596204
NEAT,596,2,0,2,597204
NEAT,597,4,4,3.2,598204
NEAT,598,6,5,5,599205
NEAT,599,3,2,2.6,600206
NEAT,600,12,14,9.2,601207
NEAT,601,9,4,8.2,602209
NEAT,602,4,4,3.2,603210
NEAT,603,9,9,7.2,604210
NEAT,604,8,5,7,605211
NEAT,605,3,0,3,606212
NEAT,606,12,5,11,607213
NEAT,607,12,8,10.4,608213
NEAT,608,12,8,10.4,609215
NEAT,609,3,0,3,610215
NEAT,610,12,14,9.2,611216
NEAT,611,2,0,2,612217
NEAT,612,5,5,4,613218
NEAT,613,11,10,9,614220
NEAT,614,4,2,3.6,615220
NEAT,615,3,0,3,616220
NEAT,616,2,0,2,617222
NEAT,617,11,9,9.2,618223
NEAT,618,8,6,6.8,619224
NEAT,619,12,13,9.4,620225
NEAT,620,9,8,7.4,621226
NEAT,621,12,13,9.4,622227
NEAT,622,12,4,11.2,623229
NEAT,623,12,11,9.8,624231
NEAT,624,3,0,3,625231
NEAT,625,10,8,8.4,626232
NEAT,626,9,9,7.2,627232
NEAT,627,6,5,5,628233
NEAT,628,12,13,9.4,629233
NEAT,629,8,9,6.2,630234
NEAT,630,7,6,5.8,631235
NEAT,631,6,5,5,632235
NEAT,632,8,9,6.2,633236
NEAT,633,7,6,5.8,634237
NEAT,634,13,13,10.4,635237
NEAT,635,12,9,10.2,636238
NEAT,636,11,9,9.2,637239
NEAT,637,12,12,9.6,638240
NEAT,638,4,3,3.4,639240
NEAT,639,10,5,9,640242
NEAT,640,6,5,5,641243
NEAT,641,5,5,4,642245
NEAT,642,12,7,10.6,643247
NEAT,643,11,8,9.4,644249
NEAT,644,5,5,4,645249
NEAT,645,8,4,7.2,646251
NEAT,646,2,0,2,647252
NEAT,647,11,4,10.2,648252
NEAT,648,11,11,8.8,649254
NEAT,649,11,9,9.2,650255
NEAT,650,6,0,6,651256
NEAT,651,3,1,2.8,652256
NEAT,652,4,1,3.8,653257
NEAT,653,8,8,6.4,654258
NEAT,654,11,8,9.4,655259
NEAT,655,2,0,2,656259
NEAT,656,10,9,8.2,657261
NEAT,657,11,11,8.8,658262
NEAT,658,12,13,9.4,659263
NEAT,659,3,1,2.8,660265
NEAT,660,6,5,5,661266
NEAT,661,2,0,2,662267
NEAT,662,6,2,5.6,663268
NEAT,663,11,10,9,664268
NEAT,664,11,13,8.4,665269
NEAT,665,6,4,5.2,666269
NEAT,666,4,3,3.4,667270
NEAT,667,12,10,10,668271
NEAT,668,9,8,7.4,669271
NEAT,669,12,11,9.8,670272
NEAT,670,5,4,4.2,671273
NEAT,671,12,10,10,672274
NEAT,672,4,3,3.4,673275
NEAT,673,4,3,3.4,674275
NEAT,674,2,0,2,675277
NEAT,675,2,1,1.8,676278
NEAT,676,9,10,7,677279
NEAT,677,6,2,5.6,678280
NEAT,678,6,1,5.8,679282
NEAT,679,11,8,9.4,680284
NEAT,680,11,10,9,681285
NEAT,681,12,11,9.8,682286
NEAT,682,10,10,8,683287
NEAT,683,6,5,5,684287
NEAT,684,7,9,5.2,685289
NEAT,685,2,1,1.8,686290
NEAT,686,11,4,10.2,687291
NEAT,687,11,7,9.6,688293
NEAT,688,12,11,9.8,689294
NEAT,689,2,0,2,690294
NEAT,690,11,8,9.4,691294
NEAT,691,7,4,6.2,692295
NEAT,692,11,10,9,693297
NEAT,693,10,9,8.2,694298
NEAT,694,3,1,2.8,695299
NEAT,695,2,1,1.8,696300
NEAT,696,7,5,6,697301
NEAT,697,2,0,2,698302
NEAT,698,4,1,3.8,699304
NEAT,699,7,6,5.8,700305
NEAT,700,5,3,4.4,701307
NEAT,701,9,6,7.8,702307
NEAT,702,2,0,2,703308
NEAT,703,7,1,6.8,704308
NEAT,704,6,4,5.2,705309
NEAT,705,2,0,2,706311
NEAT,706,7,0,7,707311
NEAT,707,4,3,3.4,708311
NEAT,708,11,10,9,709312
NEAT,709,4,0,4,710313
NEAT,710,2,1,1.8,711313
NEAT,711,5,2,4.6,712314
NEAT,712,4,2,3.6,713316
NEAT,713,5,2,4.6,714317
NEAT,714,11,9,9.2,715318
NEAT,715,6,6,4.8,716318
NEAT,716,7,2,6.6,717319
NEAT,717,2,1,1.8,718319
NEAT,718,5,4,4.2,719321
NEAT,719,12,12,9.6,720321
NEAT,720,10,8,8.4,721321
NEAT,721,12,13,9.4,722323
NEAT,722,9,9,7.2,723324
NEAT,723,12,13,9.4,724325
NEAT,724,3,0,3,725327
NEAT,725,12,8,10.4,726328
NEAT,726,4,1,3.8,727329
NEAT,727,7,6,5.8,728331
NEAT,728,9,8,7.4,729332
NEAT,729,6,4,5.2,730334
NEAT,730,6,8,4.4,731336
NEAT,731,12,2,11.6,732336
NEAT,732,13,5,12,733337
NEAT,733,5,1,4.8,734337
NEAT,734,3,2,2.6,735338
NEAT,735,11,5,10,736340
NEAT,736,13,2,12.6,737341
NEAT,737,12,2,11.6,738342
NEAT,738,13,7,11.6,739343
NEAT,739,14,10,12,740345
NEAT,740,13,2,12.6,741347
NEAT,741,12,0,12,742348
NEAT,742,13,2,12.6,743349
NEAT,743,14,6,12.8,744351
NEAT,744,13,4,12.2,745352
NEAT,745,13,1,12.8,746353
