Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,256,13,1,12.8,256651
NEAT,257,13,0,13,257652
NEAT,258,15,5,14,258653
NEAT,259,13,2,12.6,259654
NEAT,260,13,10,11,260655
NEAT,261,14,3,13.4,261655
NEAT,262,13,2,12.6,262656
NEAT,263,13,7,11.6,263656
NEAT,264,12,4,11.2,264658
NEAT,265,13,0,13,265659
NEAT,266,14,0,14,266660
NEAT,267,13,2,12.6,267662
NEAT,268,12,0,12,268663
NEAT,269,12,0,12,269663
NEAT,270,13,0,13,270665
NEAT,271,13,2,12.6,271665
NEAT,272,14,2,13.6,272667
NEAT,273,14,0,14,273668
NEAT,274,13,1,12.8,274670
NEAT,275,14,0,14,275670
NEAT,276,14,2,13.6,276671
NEAT,277,13,0,13,277673
NEAT,278,12,4,11.2,278673
NEAT,279,14,0,14,279674
NEAT,280,13,0,13,280675
NEAT,281,13,2,12.6,281675
NEAT,282,13,0,13,282677
NEAT,283,13,2,12.6,283677
NEAT,284,12,4,11.2,284677
NEAT,285,13,6,11.8,285678
NEAT,286,14,6,12.8,286679
NEAT,287,14,4,13.2,287680
NEAT,288,13,2,12.6,288681
NEAT,289,13,0,13,289681
NEAT,290,12,0,12,290682
NEAT,291,13,6,11.8,291682
NEAT,292,14,4,13.2,292683
NEAT,293,14,4,13.2,293684
NEAT,294,13,6,11.8,294684
NEAT,295,14,8,12.4,295685
NEAT,296,12,0,12,296686
NEAT,297,13,4,12.2,297687
NEAT,298,15,7,13.6,298689
NEAT,299,14,6,12.8,299689
NEAT,300,13,0,13,300690
NEAT,301,13,0,13,301692
NEAT,302,13,4,12.2,302692
NEAT,303,12,3,11.4,303693
NEAT,304,11,7,9.6,304694
NEAT,305,13,1,12.8,305696
NEAT,306,14,11,11.8,306697
NEAT,307,13,2,12.6,307698
NEAT,308,11,5,10,308698
NEAT,309,13,2,12.6,309699
NEAT,310,14,6,12.8,310699
NEAT,311,14,4,13.2,311700
NEAT,312,14,4,13.2,312701
NEAT,313,13,5,12,313701
NEAT,314,13,5,12,314703
NEAT,315,11,12,8.6,315704
NEAT,316,14,18,10.4,316705
NEAT,317,13,10,11,317707
NEAT,318,13,2,12.6,318707
NEAT,319,12,0,12,319708
NEAT,320,12,0,12,320708
NEAT,321,13,4,12.2,321710
NEAT,322,12,15,9,322710
NEAT,323,13,4,12.2,323710
NEAT,324,13,0,13,324711
NEAT,325,12,0,12,325712
NEAT,326,14,9,12.2,326713
NEAT,327,14,6,12.8,327713
NEAT,328,13,2,12.6,328713
NEAT,329,13,7,11.6,329714
NEAT,330,15,4,14.2,330715
NEAT,331,14,3,13.4,331716
NEAT,332,14,14,11.2,332716
NEAT,333,13,2,12.6,333716
NEAT,334,15,8,13.4,334717
NEAT,335,14,0,14,335719
NEAT,336,13,0,13,336720
NEAT,337,13,0,13,337721
NEAT,338,13,2,12.6,338721
NEAT,339,14,12,11.6,339722
NEAT,340,13,0,13,340723
NEAT,341,14,10,12,341723
NEAT,342,13,0,13,342724
NEAT,343,12,0,12,343724
NEAT,344,13,2,12.6,344724
NEAT,345,2,0,2,345725
NEAT,346,14,14,11.2,346726
NEAT,347,13,3,12.4,347729
NEAT,348,13,4,12.2,348730
NEAT,349,14,4,13.2,349730
NEAT,350,14,11,11.8,350730
NEAT,351,14,4,13.2,351731
NEAT,352,14,6,12.8,352732
NEAT,353,14,2,13.6,353734
NEAT,354,13,3,12.4,354735
NEAT,355,13,5,12,355735
NEAT,356,14,8,12.4,356735
NEAT,357,13,2,12.6,357735
NEAT,358,14,4,13.2,358736
NEAT,359,14,11,11.8,359736
NEAT,360,12,0,12,360737
NEAT,361,14,4,13.2,361737
NEAT,362,11,5,10,362738
NEAT,363,13,0,13,363738
NEAT,364,14,4,13.2,364739
NEAT,365,13,9,11.2,365740
NEAT,366,14,4,13.2,366740
NEAT,367,15,10,13,367741
NEAT,368,13,0,13,368742
NEAT,369,13,4,12.2,369742
NEAT,370,13,2,12.6,370742
NEAT,371,13,4,12.2,371744
NEAT,372,13,0,13,372746
NEAT,373,13,12,10.6,373746
NEAT,374,14,4,13.2,374747
NEAT,375,14,13,11.4,375747
NEAT,376,14,5,13,376749
NEAT,377,13,2,12.6,377749
NEAT,378,13,0,13,378750
NEAT,379,13,2,12.6,379751
NEAT,380,13,8,11.4,380752
NEAT,381,13,0,13,381752
NEAT,382,14,4,13.2,382754
NEAT,383,14,2,13.6,383754
NEAT,384,14,9,12.2,384755
NEAT,385,14,14,11.2,385756
NEAT,386,13,2,12.6,386757
NEAT,387,14,5,13,387757
NEAT,388,14,0,14,388758
NEAT,389,12,0,12,389759
NEAT,390,13,2,12.6,390760
NEAT,391,13,6,11.8,391762
NEAT,392,12,0,12,392762
NEAT,393,14,6,12.8,393763
NEAT,394,14,8,12.4,394764
NEAT,395,13,2,12.6,395764
NEAT,396,14,6,12.8,396765
NEAT,397,15,11,12.8,397766
NEAT,398,14,6,12.8,398768
NEAT,399,14,2,13.6,399768
NEAT,400,13,2,12.6,400769
NEAT,401,13,2,12.6,401769
NEAT,402,13,6,11.8,402770
NEAT,403,13,2,12.6,403771
NEAT,404,14,6,12.8,404772
NEAT,405,15,7,13.6,405773
NEAT,406,14,5,13,406774
NEAT,407,14,19,10.2,407798
NEAT,408,13,18,9.4,408798
NEAT,409,11,21,6.8,409799
NEAT,410,13,4,12.2,410803
NEAT,411,12,0,12,411803
NEAT,412,13,4,12.2,412804
NEAT,413,13,3,12.4,413808
NEAT,414,12,2,11.6,414810
NEAT,415,13,8,11.4,415810
NEAT,416,12,2,11.6,416813
NEAT,417,13,2,12.6,417817
NEAT,418,14,6,12.8,418818
NEAT,419,14,8,12.4,419820
NEAT,420,13,12,10.6,420823
NEAT,421,13,0,13,421824
NEAT,422,13,4,12.2,422826
NEAT,423,13,0,13,423827
NEAT,424,15,12,12.6,424830
NEAT,425,13,6,11.8,425830
NEAT,426,13,0,13,426831
NEAT,427,13,2,12.6,427833
NEAT,428,13,4,12.2,428833
NEAT,429,14,16,10.8,429833
NEAT,430,14,3,13.4,430834
NEAT,431,12,14,9.2,431834
NEAT,432,13,0,13,432834
NEAT,433,12,1,11.8,433836
NEAT,434,15,9,13.2,434837
NEAT,435,14,4,13.2,435838
NEAT,436,14,7,12.6,436838
NEAT,437,13,7,11.6,437839
NEAT,438,14,9,12.2,438841
NEAT,439,13,4,12.2,439842
NEAT,440,12,1,11.8,440842
NEAT,441,13,12,10.6,441843
NEAT,442,14,9,12.2,442845
NEAT,443,12,5,11,443845
NEAT,444,13,6,11.8,444846
NEAT,445,14,12,11.6,445849
NEAT,446,12,8,10.4,446851
